iata_code,ident,gps_code,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,type
LEN,LELN,LELN,Leon Airport,42.5890007019043,-5.65556001663208,3006,EU,ES,ES-CL,Leon,medium_airport
LEO,LEO,,Lekoni Airport,-1.5724,14.2878,2036,AF,GA,GA-2,Lekoni,small_airport
LEP,SNDN,,Leopoldina Airport,-21.466101,-42.727001,919,SA,BR,BR-MG,Leopoldina,small_airport
LEQ,EGHC,EGHC,Land's End Airport,50.102798,-5.67056,398,EU,GB,GB-ENG,Land's End,medium_airport
LER,YLST,YLST,Leinster Airport,-27.843299865722656,120.7030029296875,1631,OC,AU,AU-WA,,medium_airport
LES,FXLS,FXLS,Lesobeng Airport,-29.782899856567383,28.316699981689453,7130,AF,LS,LS-F,Lesobeng,small_airport
LET,SKLT,SKLT,Alfredo Vasquez Cobo International Airport,-4.19355,-69.9432,277,SA,CO,CO-AMA,Leticia,medium_airport
LEU,LESU,LESU,Pirineus - la Seu d'Urgel Airport,42.3386,1.40917,2625,EU,ES,ES-CT,La Seu d'Urgell Pyrenees and Andorra,small_airport
LEV,NFNB,NFNB,Levuka Airfield,-17.7110996246,178.759002686,11,OC,FJ,FJ-E,Bureta,small_airport
LEW,KLEW,KLEW,Auburn Lewiston Municipal Airport,44.048500061,-70.2835006714,288,NA,US,US-ME,Auburn/Lewiston,small_airport
LEX,KLEX,KLEX,Blue Grass Airport,38.0364990234375,-84.60590362548828,979,NA,US,US-KY,Lexington,large_airport
LEY,EHLE,EHLE,Lelystad Airport,52.4603,5.52722,-13,EU,NL,NL-FL,Lelystad,medium_airport
LEZ,MHLE,MHLE,La Esperanza Airport,14.291111,-88.175003,5475,NA,HN,HN-IN,La Esperanza,small_airport
LFB,FQLU,FQLU,Lumbo Airport,-15.0331001282,40.671699523899996,33,AF,MZ,MZ-N,Lumbo,small_airport
LFDJ,LFDJ,LFDJ,Pamiers-Les Pujols Airport,43.0906152,1.6989796,1140,EU,FR,FR-OCC,Pamiers-Les Pujols Airport,small_airport
LFFI,LFFI,LFFI,Ancenis Airport,47.4091132,-1.17012058,109,EU,FR,FR-PDL,Ancenis,small_airport
LFI,KLFI,KLFI,Langley Air Force Base,37.082901001,-76.360496521,11,NA,US,US-VA,Hampton,large_airport
LFK,KLFK,KLFK,Angelina County Airport,31.2339992523,-94.75,296,NA,US,US-TX,Lufkin,medium_airport
LFLM,LFLM,LFLM,Macon Charnay Airport,46.2949184,4.7959489,729,EU,FR,FR-ARA,Lyon,small_airport
LFM,OISR,OISR,Lamerd Airport,27.3726997375,53.18880081179999,1337,AS,IR,IR-14,Lamerd,small_airport
LFN,KLHZ,KLHZ,Triangle North Executive Airport,36.0233,-78.330299,369,NA,US,US-NC,Louisburg,small_airport
LFO,HAKL,HAKL,Kelafo East Airport,5.6570000648498535,44.349998474121094,1730,AF,ET,ET-SO,Kelafo,small_airport
LFOQ,LFOQ,LFOQ,Blois le Breuil Airport,47.6789266,1.2080388,398,EU,FR,FR-CVL,Blois le Breuil,small_airport
LFP,YLFD,YLFD,Lakefield Airport,-14.9207,144.203,107,OC,AU,AU-QLD,Lakefield,small_airport
LFQ,ZBLF,ZBLF,Linfen Qiaoli Airport,36.132629,111.641236,1483,AS,CN,CN-14,Linfen,medium_airport
LFR,SVLF,SVLF,La Fria Airport,8.239167213439941,-72.27102661132812,305,SA,VE,VE-S,,medium_airport
LFT,KLFT,KLFT,Lafayette Regional Airport,30.20529938,-91.98760223,42,NA,US,US-LA,Lafayette,large_airport
LFW,DXXX,DXXX,Lome-Tokoin Airport,6.165609836578369,1.2545100450515747,72,AF,TG,TG-M,Lome,medium_airport
LGA,KLGA,KLGA,La Guardia Airport,40.777199,-73.872597,21,NA,US,US-NY,New York,large_airport
LGB,KLGB,KLGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,60,NA,US,US-CA,Long Beach,medium_airport
LGC,KLGC,KLGC,LaGrange Callaway Airport,33.0089,-85.072601,693,NA,US,US-GA,Lagrange,small_airport
LGD,KLGD,KLGD,La Grande/Union County Airport,45.2901992798,-118.007003784,2717,NA,US,US-OR,La Grande,small_airport
LGE,LGE,,Mulan Airport,-20.1089,127.619,978,OC,AU,AU-WA,Lake Gregory,small_airport
LGF,KLGF,KLGF,Laguna Army Airfield,32.86000061,-114.3970032,433,NA,US,US-AZ,Yuma Proving Ground(Yuma),small_airport
LGG,EBLG,EBLG,Liège Airport,50.63740158081055,5.443220138549805,659,EU,BE,BE-WLG,Liège,large_airport
LGH,YLEC,YLEC,Leigh Creek Airport,-30.59830093383789,138.42599487304688,856,OC,AU,AU-SA,,medium_airport
LGI,MYLD,MYLD,Deadman's Cay Airport,23.1790008545,-75.09359741210001,9,NA,BS,BS-LI,Deadman's Cay,medium_airport
LGK,WMKL,WMKL,Langkawi International Airport,6.329730033874512,99.72869873046875,29,AS,MY,MY-02,Langkawi,medium_airport
LGL,WBGF,WBGF,Long Lellang Airport,3.4210000038099997,115.153999329,1400,AS,MY,MY-13,Long Datih,small_airport
LGN,LGN,AYLL,Linga Linga Airport,-5.5319444444400006,149.734166667,17,OC,PG,PG-WBK,Linga Linga,small_airport
LGO,EDWL,EDWL,Langeoog Airport,53.74250030517578,7.497777938842773,7,EU,DE,DE-NI,Langeoog,small_airport
LGP,RPLP,RPLP,Legazpi City International Airport,13.1575,123.735,66,AS,PH,PH-ALB,Legazpi City,medium_airport
LGQ,SENL,SENL,Nueva Loja Airport,0.0930560007691,-76.86750030520001,980,SA,EC,EC-U,Lago Agrio,small_airport
LGR,SCHR,SCHR,Cochrane Airport,-47.24380111694336,-72.5884017944336,643,SA,CL,CL-AI,Cochrane,medium_airport
LGS,SAMM,SAMM,Comodoro D.R. Salomon Airport,-35.493598938,-69.5743026733,4685,SA,AR,AR-M,Malargue,medium_airport
LGT,SKGA,SKGA,La Gaviota Airport,4.549722,-70.925,,SA,CO,CO-VID,,small_airport
LGU,KLGU,KLGU,Logan-Cache Airport,41.7911987305,-111.851997375,4457,NA,US,US-UT,Logan,medium_airport
LGW,EGKK,EGKK,London Gatwick Airport,51.148102,-0.190278,202,EU,GB,GB-ENG,London,large_airport
LGX,HCMJ,HCMJ,Lugh Ganane Airport,3.8124,42.5459,507,AF,SO,SO-GE,Luuq,small_airport
LGY,VE-0114,,Lagunillas Airport,10.12399959564209,-71.23799896240234,2469,SA,VE,VE-V,Lagunillas,small_airport
LHA,EDTL,EDTL,Lahr Airport,48.3693008423,7.82772016525,511,EU,DE,DE-BW,,medium_airport
LHE,OPLA,OPLA,Alama Iqbal International Airport,31.5216007232666,74.40360260009766,712,AS,PK,PK-PB,Lahore,medium_airport
LHG,YLRD,YLRD,Lightning Ridge Airport,-29.45669937133789,147.98399353027344,540,OC,AU,AU-NSW,,medium_airport
LHI,WAJL,WAJL,Lereh Airport,-3.0795,139.952,820,AS,ID,ID-PA,Lereh-Papua Island,small_airport
LHK,ZHGH,ZHGH,Guangzhou MR Air Base,32.389400482177734,111.69499969482422,,AS,CN,CN-42,Guanghua,medium_airport
LHR,EGLL,EGLL,London Heathrow Airport,51.4706,-0.461941,83,EU,GB,GB-ENG,London,large_airport
LHS,SAVH,SAVH,Las Heras Airport,-46.53829956049999,-68.9653015137,1082,SA,AR,AR-Z,Las Heras,medium_airport
LHU,FYLS,FYLS,Lianshulu Airport,-18.116699218799997,23.393299102800004,3143,AF,NA,NA-CA,Lianshulu Lodge,small_airport
LHV,KLHV,KLHV,William T. Piper Memorial Airport,41.13560104,-77.42230225,556,NA,US,US-PA,Lock Haven,small_airport
LHW,ZLLL,ZLLL,Lanzhou Zhongchuan Airport,36.5152015686,103.620002747,6388,AS,CN,CN-62,Lanzhou,medium_airport
LIA,ZULP,ZULP,Liangping Airport,30.679399,107.786003,,AS,CN,CN-50,Liangping,small_airport
LIB,YLIM,YLIM,Limbunya Airport,-17.2355995178,129.882003784,,OC,AU,AU-NT,Limbunya,small_airport
LIC,KLIC,KLIC,Limon Municipal Airport,39.274799346900004,-103.666000366,5374,NA,US,US-CO,Limon,small_airport
LIE,FZFA,FZFA,Libenge Airport,3.632999897003174,18.632999420166016,1125,AF,CD,CD-EQ,Libenge,small_airport
LIF,NWWL,NWWL,Lifou Airport,-20.774799346923828,167.24000549316406,92,OC,NC,NC-U-A,Lifou,medium_airport
LIG,LFBL,LFBL,Limoges Airport,45.86280059814453,1.1794400215148926,1300,EU,FR,FR-NAQ,Limoges/Bellegarde,medium_airport
LIH,PHLI,PHLI,Lihue Airport,21.97599983215332,-159.33900451660156,153,NA,US,US-HI,Lihue,medium_airport
LII,WAJM,WABQ,Mulia Airport,-3.7018,137.957,6527,AS,ID,ID-PA,Mulia-Papua Island,small_airport
LIK,MH-LIK,,Likiep Airport,9.82316,169.307999,,OC,MH,MH-LIK,Likiep Island,small_airport
LIL,LFQQ,LFQQ,Lille-Lesquin Airport,50.563332,3.086886,157,EU,FR,FR-HDF,Lille/Lesquin,medium_airport
LIM,SPIM,SPJC,Jorge Chavez International Airport,-12.0219,-77.114305,113,SA,PE,PE-LIM,Lima,large_airport
LIN,LIML,LIML,Milano Linate Airport,45.445099,9.27674,353,EU,IT,IT-25,Milan,large_airport
LIO,MRLM,MRLM,Limon International Airport,9.95796012878418,-83.02200317382812,7,NA,CR,CR-L,Puerto Limon,medium_airport
LIP,SBLN,SWXQ,Lins Airport,-21.663999557495,-49.730499267578,1559,SA,BR,BR-SP,Lins,medium_airport
LIQ,FZGA,FZGA,Lisala Airport,2.17066,21.496901,1509,AF,CD,CD-EQ,,medium_airport
LIR,MRLB,MRLB,Daniel Oduber Quiros International Airport,10.5933,-85.544403,270,NA,CR,CR-G,Liberia,large_airport
LIS,LPPT,LPPT,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,374,EU,PT,PT-11,Lisbon,large_airport
LIT,KLIT,KLIT,Bill & Hillary Clinton National Airport/Adams Field,34.729400634799994,-92.2242965698,262,NA,US,US-AR,Little Rock,large_airport
LIV,4AK,4AK,Livengood Camp Airport,65.467,-148.6534,425,NA,US,US-AK,Livengood,small_airport
LIW,VYLK,VYLK,Loikaw Airport,19.691499710083008,97.21479797363281,2940,AS,MM,MM-12,Loikaw,medium_airport
LIX,FWLK,FWLK,Likoma Island Airport,-12.075833,34.737222,1600,AF,MW,MW-LK,Likoma Island,small_airport
LIY,KLHW,KLHW,Wright AAF (Fort Stewart)/Midcoast Regional Airport,31.889099,-81.562303,45,NA,US,US-GA,Fort Stewart(Hinesville),small_airport
LIZ,ME16,ME16,Loring International Airport,46.950401,-67.885902,746,NA,US,US-ME,Limestone,small_airport
LJA,FZVA,FZVA,Lodja Airport,-3.4170000553131104,23.450000762939453,1647,AF,CD,CD-KE,Lodja,small_airport
LJG,ZPLJ,ZPLJ,Lijiang Airport,26.6800003052,100.246002197,,AS,CN,CN-53,Lijiang,medium_airport
LJN,KLBX,KLBX,Texas Gulf Coast Regional Airport,29.1086006165,-95.462097168,25,NA,US,US-TX,Angleton/Lake Jackson,medium_airport
LJU,LJLJ,LJLJ,Ljubljana Jože Pučnik Airport,46.223701,14.4576,1273,EU,SI,SI-061,Ljubljana,large_airport
LKA,WRKL,WATL,Gewayentana Airport,-8.274424,123.002,63,AS,ID,ID-NT,Larantuka-Flores Island,small_airport
LKB,NFNK,NFNK,Lakeba Island Airport,-18.1991996765,-178.817001343,280,OC,FJ,FJ-E,Lakeba Island,small_airport
LKC,LKC,,Lekana Airport,-2.313,14.606,2634,AF,CG,CG-14,Lekana,small_airport
LKD,YLND,YLND,Lakeland Airport,-15.8332996368,144.850006104,930,OC,AU,AU-QLD,Lakeland Downs,small_airport
LKG,HKLK,HKLK,Lokichoggio Airport,4.20412015914917,34.348201751708984,2074,AF,KE,KE-700,Lokichoggio,medium_airport
LKH,WBGL,WBGL,Long Akah Airport,3.299999952316284,114.78299713134766,289,AS,MY,MY-13,Long Akah,small_airport
LKK,PAKL,PAKL,Kulik Lake Airport,58.9821014404,-155.121002197,717,NA,US,US-AK,Kulik Lake,small_airport
LKL,ENNA,ENNA,Banak Airport,70.068801879883,24.973499298096,25,EU,NO,NO-20,Lakselv,medium_airport
LKN,ENLK,ENLK,Leknes Airport,68.152496337891,13.609399795532,78,EU,NO,NO-18,Leknes,medium_airport
LKO,VILK,VILK,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,410,AS,IN,IN-UP,Lucknow,medium_airport
LKP,KLKP,KLKP,Lake Placid Airport,44.2644996643,-73.96189880370001,1747,NA,US,US-NY,Lake Placid,small_airport
LKU,KE-LKU,,Lake Rudolf Airport,3.4166669845581055,35.883331298828125,1300,AF,KE,KE-700,Lake Rudolf,small_airport
LKV,KLKV,KLKV,Lake County Airport,42.161098480199996,-120.399002075,4733,NA,US,US-OR,Lakeview,small_airport
LKW,OOLK,OOLK,Lekhwair Airport,22.8049846844,55.3733682632,354,AS,OM,OM-ZA,,small_airport
LKY,HTLM,HTLM,Lake Manyara Airport,-3.376310110092163,35.81829833984375,4150,AF,TZ,TZ-26,Lake Manyara National Park,medium_airport
LKZ,EGUL,EGUL,RAF Lakenheath,52.409301757799994,0.56099998951,32,EU,GB,GB-ENG,Lakenheath,large_airport
LLA,ESPA,ESPA,Lulea Airport,65.543800354004,22.121999740601,65,EU,SE,SE-BD,Lulea,large_airport
LLB,ZULB,ZULB,Libo Airport,25.4525,107.961667,,AS,CN,CN-52,Libo County,small_airport
LLE,FAMN,FAMN,Riverside Airport,-25.4300003052,31.5767002106,1024,AF,ZA,ZA-MP,Malelane,medium_airport
LLF,ZGLG,ZGLG,Lingling Airport,26.338661,111.610043,340,AS,CN,CN-43,Yongzhou,medium_airport
LLG,YCGO,YCGO,Chillagoe Airport,-17.1427993774,144.529006958,1110,OC,AU,AU-QLD,,small_airport
LLH,LLH,,Reginaldo Hammer Airport,15.4422,-87.8988,96,NA,HN,HN-CR,La Lima,small_airport
LLI,HALL,HALL,Lalibella Airport,11.975000381469727,38.97999954223633,6506,AF,ET,ET-AM,Lalibela,small_airport
LLJ,VGLM,VGLM,Lalmonirhat Airport,25.887500762939453,89.43309783935547,106,AS,BD,BD-5,Lalmonirhat,small_airport
LLJ,WIKL,WIKL,Silampari Airport,-3.27775,102.901001,371,AS,ID,ID-SS,Lubuk Linggau-Sumatra Island,small_airport
LLK,UBBL,UBBL,Lankaran International Airport,38.746398925799994,48.8180007935,30,AS,AZ,AZ-LA,Lankaran,small_airport
LLL,LLL,,Lissadell Airport,-16.661,128.594,374,OC,AU,AU-WA,Lissadell Station,small_airport
LLM,MY-LLM,,Long Lama Airport,3.766669988632202,114.46666717529297,286,AS,MY,MY-13,Long Lama,small_airport
LLN,ID-LLN,,Kelila Airport,-3.75,138.6666717529297,9092,AS,ID,ID-PA,Kelila-Papua Island,small_airport
LLO,WAFD,WAFD,Bua Airport,-3.082997,120.245018,13,AS,ID,ID-SN,Palopo,small_airport
LLS,SATK,SATK,Alferez Armando Rodriguez Airport,-24.7213993073,-60.5488014221,426,SA,AR,AR-P,Las Lomitas,small_airport
LLV,ZBLL,ZBLL,Luliang Airport,37.683333,111.142778,,AS,CN,CN-61,Luliang,medium_airport
LLW,FWKI,FWKI,Lilongwe International Airport,-13.7894001007,33.78099823,4035,AF,MW,MW-LI,Lilongwe,medium_airport
LLX,KCDA,KCDA,Caledonia County Airport,44.5690994263,-72.0179977417,1188,NA,US,US-VT,Lyndonville,small_airport
LLY,KVAY,KVAY,South Jersey Regional Airport,39.942901611299995,-74.845703125,53,NA,US,US-NJ,Mount Holly,small_airport
LMA,PAMH,PAMH,Minchumina Airport,63.886002,-152.302002,678,NA,US,US-AK,Minchumina,small_airport
LMB,FWSM,FWSM,Salima Airport,-13.755892702500002,34.5841884613,1688,AF,MW,MW-SA,Salima,small_airport
LMC,LMC,,La Macarena Airport,2.17565,-73.78674,790,SA,CO,CO-MET,La Macarena,small_airport
LMC,SK-307,SKNA,El Refugio/La Macarena Airport,2.1736,-73.7862,793,SA,CO,CO-MET,La Macarena,small_airport
LMD,AR-0011,,Los Menucos Airport,-40.817699,-68.074699,2571,SA,AR,AR-R,Los Menucos,small_airport
LME,LFRM,LFRM,Le Mans-Arnage Airport,47.94860076904297,0.20166699588298798,194,EU,FR,FR-PDL,Le Mans/Arnage,medium_airport
LMI,PG-LMI,AYLU,Lumi Airport,-3.47683951134,142.041292191,1750,OC,PG,PG-SAN,Lumi,small_airport
LML,MH-LML,,Lae Island Airport,8.921110153198242,166.26499938964844,,OC,MH,MH-LAE,Lae Island,small_airport
LMM,MMLM,MMLM,Valle del Fuerte International Airport,25.6851997375,-109.081001282,16,NA,MX,MX-SIN,Los Mochis,medium_airport
LMN,WBGJ,WBGJ,Limbang Airport,4.808300018310547,115.01000213623047,14,AS,MY,MY-13,Limbang,medium_airport
LMO,EGQS,EGQS,RAF Lossiemouth,57.7052001953125,-3.339169979095459,42,EU,GB,GB-SCT,Lossiemouth,medium_airport
LMP,LICD,LICD,Lampedusa Airport,35.497898,12.6181,70,EU,IT,IT-82,Lampedusa,medium_airport
LMQ,HLMB,HLMB,Marsa Brega Airport,30.37809944152832,19.576400756835938,50,AF,LY,LY-WA,,medium_airport
LMR,FALC,FALC,Lime Acres Finsch Mine Airport,-28.36009979248047,23.43910026550293,4900,AF,ZA,ZA-NC,Lime Acres,medium_airport
LMS,KLMS,KLMS,Louisville Winston County Airport,33.1461982727,-89.0625,575,NA,US,US-MS,Louisville,small_airport
LMT,KLMT,KLMT,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095,NA,US,US-OR,Klamath Falls,medium_airport
LMU,WIDL,WIDL,Letung Airport,2.964167,105.754444,33,AS,ID,ID-RI,Bukit Padi,small_airport
LMY,PG-LMY,AYLM,Lake Murray Airport,-7.00992012024,141.494003296,52,OC,PG,PG-WPD,Lake Murray,small_airport
LMZ,LMZ,,Palma Airport,-10.7506,40.4702,177,AF,MZ,MZ-P,Palma,small_airport
LNA,KLNA,KLNA,Palm Beach County Park Airport,26.59300041,-80.08509827,14,NA,US,US-FL,West Palm Beach,small_airport
LNB,NVSM,NVSM,Lamen Bay Airport,-16.584199905400002,168.158996582,7,OC,VU,VU-SEE,Lamen Bay,small_airport
LNC,LNC,AYLT,Lengbati Airport,-6.384611111110001,147.368638889,5750,OC,PG,PG-MPL,,small_airport
LND,KLND,KLND,Hunt Field,42.8152008057,-108.730003357,5586,NA,US,US-WY,Lander,medium_airport
LNE,NVSO,NVSO,Lonorore Airport,-15.865599632299999,168.17199707,43,OC,VU,VU-PAM,Lonorore,small_airport
LNF,LNF,AYYM,Munbil Airport,-4.855941,141.220165,3126,OC,PG,PG-SAN,,small_airport
LNG,AYLS,AYLS,Lese Airport,-8.2799,146.2765,40,OC,PG,PG-GPK,Lese,small_airport
LNH,YLKN,YLKN,Lake Nash Airport,-20.9807,137.9178,640,OC,AU,AU-NT,Alpurrurulam,small_airport
LNI,AK71,PALN,Lonely Air Station,70.91069794,-153.2420044,17,NA,US,US-AK,Lonely,small_airport
LNJ,CN-0040,ZPLC,Lintsang Airfield,23.738100051900002,100.025001526,6230,AS,CN,CN-53,Lincang,medium_airport
LNK,KLNK,KLNK,Lincoln Airport,40.85100173950195,-96.75920104980469,1219,NA,US,US-NE,Lincoln,medium_airport
LNL,ZLLN,ZLLN,Longnan Chengzhou Airport,33.788,105.797,3707,AS,CN,CN-62,Longnan,medium_airport
LNM,LNM,AYLN,Langimar Airport,-7.22313888889,146.227083333,5127,OC,PG,PG-MPL,,small_airport
LNN,KLNN,KLNN,Lake County Executive Airport,41.683998,-81.389702,626,NA,US,US-OH,Willoughby,small_airport
LNO,YLEO,YLEO,Leonora Airport,-28.87809944152832,121.31500244140625,1217,OC,AU,AU-WA,Leonora,medium_airport
LNP,KLNP,KLNP,Lonesome Pine Airport,36.9874992371,-82.5299987793,2684,NA,US,US-VA,Wise,small_airport
LNR,KLNR,KLNR,Tri-County Regional Airport,43.2117004395,-90.181602478,717,NA,US,US-WI,Lone Rock,small_airport
LNS,KLNS,KLNS,Lancaster Airport,40.121700286865234,-76.29609680175781,403,NA,US,US-PA,Lancaster,medium_airport
LNV,AYKY,AYKY,Londolovit Airport,-3.04361009598,152.628997803,167,OC,PG,PG-NIK,Londolovit,small_airport
LNX,XUBS,,Smolensk North Airport,54.824,32.025,820,EU,RU,RU-SMO,Smolensk,medium_airport
LNY,PHNY,PHNY,Lanai Airport,20.785600662231445,-156.9510040283203,1308,NA,US,US-HI,Lanai City,medium_airport
LNZ,LOWL,LOWL,Linz Horsching Airport,48.2332,14.1875,980,EU,AT,AT-4,Linz,medium_airport
LOA,YLOR,YLOR,Lorraine Airport,-18.99329948425293,139.90699768066406,61,OC,AU,AU-QLD,,small_airport
LOB,SCAN,SCAN,San Rafael Airport,-32.81420135498047,-70.64669799804688,2461,SA,CL,CL-VS,Los Andes,small_airport
LOC,YLOK,YLOK,Lock Airport,-33.5442008972168,135.6929931640625,350,OC,AU,AU-SA,Lock,small_airport
LOD,NVSG,NVSG,Longana Airport,-15.3066997528,167.966995239,167,OC,VU,VU-PAM,Longana,small_airport
LOE,VTUL,VTUL,Loei Airport,17.43910026550293,101.72200012207031,860,AS,TH,TH-42,,medium_airport
LOH,SETM,SETM,Camilo Ponce Enriquez Airport,-3.99589,-79.371902,4056,SA,EC,EC-L,La Toma (Catamayo),small_airport
LOI,SSLN,SSLN,Helmuth Baungarten Airport,-27.159999847399998,-49.5424995422,1095,SA,BR,BR-SC,Lontras,small_airport
LOK,HKLO,HKLO,Lodwar Airport,3.1219699382781982,35.608699798583984,1715,AF,KE,KE-700,Lodwar,medium_airport
LOL,KLOL,KLOL,Derby Field,40.0663986206,-118.565002441,3904,NA,US,US-NV,Lovelock,medium_airport
LOM,LOM,,Francisco Primo de Verdad y Ramos Airport,21.2581,-101.9441,6227,NA,MX,MX-JAL,Lagos de Moreno,small_airport
LOO,DAUL,DAUL,Laghouat Airport,33.764400482199996,2.92833995819,2510,AF,DZ,DZ-03,Laghouat,medium_airport
LOP,WADL,WADL,Lombok International Airport,-8.757322,116.276675,319,AS,ID,ID-NB,Mataram,medium_airport
LOQ,FBLO,FBLO,Lobatse Airport,-25.1981,25.7139,3823,AF,BW,BW-SE,Lobatse,small_airport
LOS,DNMM,DNMM,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706,135,AF,NG,NG-LA,Lagos,large_airport
LOT,KLOT,KLOT,Lewis University Airport,41.6072998,-88.09619904,679,NA,US,US-IL,Chicago/Romeoville,small_airport
LOU,KLOU,KLOU,Bowman Field,38.2280006409,-85.6636962891,546,NA,US,US-KY,Louisville,medium_airport
LOV,MMMV,MMMV,Monclova International Airport,26.9557,-101.470001,1864,NA,MX,MX-COA,,medium_airport
LOW,KLKU,KLKU,Louisa County Airport/Freeman Field,38.00979996,-77.9701004,493,NA,US,US-VA,Louisa,small_airport
LOY,HKLY,HKLY,Loyengalani Airport,2.75,36.71699905395508,1195,AF,KE,KE-400,Loyengalani,small_airport
LOZ,KLOZ,KLOZ,London-Corbin Airport/Magee Field,37.0821990967,-84.08489990230001,1212,NA,US,US-KY,London,medium_airport
LPA,GCLP,GCLP,Gran Canaria Airport,27.931900024414062,-15.38659954071045,78,EU,ES,ES-CN,Gran Canaria Island,large_airport
LPB,SLLP,SLLP,El Alto International Airport,-16.5132999420166,-68.19229888916016,13355,SA,BO,BO-L,La Paz / El Alto,medium_airport
LPC,KLPC,KLPC,Lompoc Airport,34.665599823,-120.468002319,88,NA,US,US-CA,Lompoc,small_airport
LPD,SKLP,SKLP,La Pedrera Airport,-1.32861,-69.5797,590,SA,CO,CO-AMA,La Pedrera,small_airport
LPE,SK-462,,La Primavera Airport,3.733333,-76.216667,3600,SA,CO,CO-VAC,Costa Rica,small_airport
LPE,SK-521,SKIM,La Primavera Airport,5.4776,-70.4212,390,SA,CO,CO-VID,La Primavera,small_airport
LPF,ZUPS,ZUPS,Liupanshui Yuezhao Airport,26.609417,104.979,,AS,CN,CN-52,Liupanshui,medium_airport
LPG,SADL,SADL,La Plata Airport,-34.9722,-57.8947,72,SA,AR,AR-B,La Plata,medium_airport
LPI,ESSL,ESSL,Linkoping City Airport,58.4062004089,15.680500030500001,172,EU,SE,SE-E,Linkoping,medium_airport
LPJ,SVAS,SVAS,Armando Schwarck Airport,6.578050136566162,-66.81690216064453,266,SA,VE,VE-F,Guayabal,small_airport
LPK,UUOL,UUOL,Lipetsk Airport,52.70280075073242,39.53779983520508,584,EU,RU,RU-LIP,Lipetsk,medium_airport
LPL,EGGP,EGGP,Liverpool John Lennon Airport,53.33359909057617,-2.849720001220703,80,EU,GB,GB-ENG,Liverpool,large_airport
LPM,NVSL,NVSL,Lamap Airport,-16.4611228,167.829253,7,OC,VU,VU-MAP,Lamap,small_airport
LPN,AYLP,AYLP,Leron Plains Airport,-6.3917,146.3434,680,OC,PG,PG-MPL,Leron Plains,small_airport
LPO,KPPO,KPPO,La Porte Municipal Airport,41.5724983215,-86.73449707030001,812,NA,US,US-IN,La Porte,small_airport
LPP,EFLP,EFLP,Lappeenranta Airport,61.044601,28.144743,349,EU,FI,FI-ES,Lappeenranta,medium_airport
LPQ,VLLB,VLLB,Luang Phabang International Airport,19.897300720214844,102.16100311279297,955,AS,LA,LA-LP,Luang Phabang,medium_airport
LPS,S31,S31,Lopez Island Airport,48.4838981628418,-122.93800354003906,209,NA,US,US-WA,Lopez,small_airport
LPT,VTCL,VTCL,Lampang Airport,18.27090072631836,99.50420379638672,811,AS,TH,TH-52,,medium_airport
LPU,WRLP,WALP,Long Apung Airport,1.704486,114.970297,627,AS,ID,ID-KU,Long Apung-Borneo Island,small_airport
LPX,EVLA,EVLA,Liepaa International Airport,56.51750183105469,21.096900939941406,16,EU,LV,LV-LE,Liepaa,medium_airport
LPY,LFHP,LFHP,Le Puy-Loudes Airport,45.0806999206543,3.762890100479126,2731,EU,FR,FR-ARA,Le Puy/Loudes,medium_airport
LQK,KLQK,KLQK,Pickens County Airport,34.8100013733,-82.70290374759999,1013,NA,US,US-SC,Pickens,small_airport
LQM,SKLG,SKLG,Caucaya Airport,-0.182278,-74.7708,573,SA,CO,CO-PUT,Puerto Leguizamo,small_airport
LQN,OAQN,OAQN,Qala-I-Naw Airport,34.98500061035156,63.117801666259766,2999,AS,AF,AF-BDG,Qala-I-Naw,small_airport
LRA,LGLR,LGLR,Larisa Air Base,39.650253,22.4655,241,EU,GR,GR-42,Larisa,small_airport
LRB,FXLR,FXLR,Leribe Airport,-28.855600357055664,28.052799224853516,5350,AF,LS,LS-C,Leribe,small_airport
LRD,KLRD,KLRD,Laredo International Airport,27.543800354003906,-99.46160125732422,508,NA,US,US-TX,Laredo,medium_airport
LRE,YLRE,YLRE,Longreach Airport,-23.4342002869,144.279998779,627,OC,AU,AU-QLD,Longreach,medium_airport
LRF,KLRF,KLRF,Little Rock Air Force Base,34.916900634799994,-92.14969635010002,311,NA,US,US-AR,Jacksonville,medium_airport
LRG,OPLL,OPLL,Loralai Airport,30.355499267578125,68.6135025024414,4631,AS,PK,PK-BA,Loralai,small_airport
LRH,LFBH,LFBH,La Rochelle-Île de Re Airport,46.17919921875,-1.1952799558639526,74,EU,FR,FR-NAQ,La Rochelle/Île de Re,medium_airport
